FullState(4 3 0 3 2 4 1 4 1)
Iteration: 100
Learning Rate: 0.3
Discount Rate: 0.3
Random Chance: 0.35
State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 5 0,+00.0000,-00.9718,+00.0000,-00.9424,+00.0000,+00.0000
2 1 0,+01.0800,-00.3000,+00.0000,+00.0000,+00.0000,+00.0000
2 2 0,-00.3000,-00.5075,-00.3000,-00.4437,+00.0000,+00.0000
2 3 0,-00.6570,+00.0244,-00.3000,-00.5100,+00.0000,+00.0000
2 4 0,-00.9176,-00.6154,-00.6570,-00.5100,+00.0000,+00.0000
2 5 0,-00.9718,-00.9424,+00.0000,-00.9424,+00.0000,+00.0000
3 1 0,-00.6239,-00.5100,-00.6320,+00.0000,+00.0000,+00.0000
3 2 0,-00.6570,-00.3000,+00.2897,-00.5100,+00.0000,+00.0000
3 3 0,-00.3000,-00.3974,-00.6752,-00.5572,+12.6328,+00.0000
3 4 0,-00.3000,-00.6570,-00.3000,+00.1619,+00.0000,+00.0000
3 5 0,-00.7599,-00.6217,+00.0000,-00.6570,+00.0000,+00.0000
4 1 0,-00.8319,-00.7599,-00.6570,+00.0000,+00.0000,+00.0000
4 2 0,-00.6148,-00.6570,-00.6570,-00.5100,+00.0000,+00.0000
4 3 0,+00.0327,-00.5100,-00.5100,-00.5100,+00.0000,+00.0000
4 4 0,-00.3000,-00.5100,-00.4833,-00.4913,+00.0000,+00.0000
4 5 0,-00.5100,+01.4171,+00.0000,+00.0000,+00.0000,+00.0000
5 1 0,-00.9424,+00.0000,-00.9176,+00.0000,+00.0000,+00.0000
5 2 0,-00.8319,+00.0000,-00.8319,-00.8319,+00.0000,+00.0000
5 3 0,-00.8303,+00.0000,-00.8319,-00.8319,+00.0000,+00.0000
5 4 0,-00.5100,+00.0000,+00.6211,-00.5100,+00.0000,+00.0000
5 5 0,+00.0000,+00.0000,+00.0000,+00.0000,+11.9294,+00.0000

State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 1,+00.0000,-00.9802,-00.9718,+00.0000,+00.0000,+00.0000
1 2 1,+00.0000,-00.9718,-00.9176,-00.9176,+00.0000,+00.0000
1 3 1,+00.0000,-00.7599,-00.8319,-00.8824,+00.0000,+00.0000
1 4 1,+00.0000,-00.6176,-00.6275,-00.6570,+00.0000,+00.0000
1 5 1,+00.0000,+00.3850,+00.0000,-00.3000,+00.0000,+00.0000
2 1 1,-00.9424,-00.9596,-00.9176,+00.0000,+00.0000,+00.0000
2 2 1,-00.9424,-00.9424,-00.9176,-00.9176,+00.0000,+00.0000
2 3 1,-00.8319,-00.8319,-00.7599,-00.9176,+00.0000,+00.0000
2 4 1,-00.6570,-00.6570,+00.3467,-00.6570,+00.0000,+00.0000
2 5 1,-00.6558,-00.7572,+00.0000,-00.6208,+00.0000,+12.4754
3 1 1,-00.8824,-00.9006,-00.8824,+00.0000,+00.0000,+00.0000
3 2 1,-00.8824,-00.8824,-00.8824,-00.8824,+00.0000,+00.0000
3 3 1,-00.9176,-00.9176,-00.9176,-00.9176,+00.0000,+00.0000
3 4 1,-00.8812,-00.8319,-00.8108,-00.8319,+00.0000,+00.0000
3 5 1,+00.9665,-00.6570,+00.0000,-00.7599,+00.0000,+00.0000
4 1 1,-00.7599,+00.0867,-00.7599,+00.0000,+00.0000,+00.0000
4 2 1,-00.6570,-00.5955,-00.5982,-00.6437,+00.0000,+00.0000
4 3 1,-00.5100,-00.5006,-00.8319,-00.5100,+00.0000,+00.0000
4 4 1,-00.9176,-00.6570,-00.7599,-00.7966,+00.0000,+00.0000
4 5 1,-00.8281,-00.8319,+00.0000,-00.8319,+00.0000,+00.0000
5 1 1,+00.0000,+00.0000,+00.0000,+00.0000,+00.0000,+11.9294
5 2 1,-00.5100,+00.0000,+00.0000,+01.6654,+00.0000,+00.0000
5 3 1,-00.4813,+00.0000,-00.5100,-00.5054,+00.0000,+11.9294
5 4 1,-00.7599,+00.0000,-00.6570,+00.8818,+00.0000,+00.0000
5 5 1,-00.9424,+00.0000,+00.0000,-00.8984,+00.0000,+00.0000

FullState(4 5 0 4 0 0 2 5 4)
Iteration: 200
Learning Rate: 0.3
Discount Rate: 0.3
Random Chance: 0.35
State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 0,+00.0000,+00.0000,+00.0000,+00.0000,+11.4706,+00.0000
1 2 0,+00.0000,-00.3000,-00.5100,+00.4634,+00.0000,+00.0000
1 3 0,+00.0000,-00.8327,-00.7599,-00.6570,+00.0000,+00.0000
1 4 0,+00.0000,-00.8824,-00.8824,-00.9424,+00.0000,+00.0000
1 5 0,+00.0000,-00.9718,+00.0000,-00.9424,+00.0000,+00.0000
2 1 0,+01.0800,-00.3000,-00.3000,+00.0000,+00.0000,+00.0000
2 2 0,-00.4683,-00.5075,-00.5100,-00.4437,+00.0000,+00.0000
2 3 0,-00.6570,-00.6486,-00.7599,-00.6570,+00.0000,+00.0000
2 4 0,-00.9424,-00.8115,-00.7599,-00.6570,+00.0000,+00.0000
2 5 0,-00.9718,-00.9596,+00.0000,-00.9424,+00.0000,+00.0000
3 1 0,-00.6395,-00.6570,-00.6320,+00.0000,+00.0000,+00.0000
3 2 0,-00.6570,-00.6570,-00.5576,-00.6570,+00.0000,+00.0000
3 3 0,-00.8312,-00.7919,-00.8306,-00.8481,+12.6328,+00.0000
3 4 0,-00.5100,-00.6570,-00.5100,-00.6015,+00.0000,+00.0000
3 5 0,-00.7599,-00.5664,+00.0000,-00.6570,+00.0000,+00.0000
4 1 0,-00.8824,-00.8824,-00.8319,+00.0000,+00.0000,+00.0000
4 2 0,-00.8113,-00.8319,-00.7599,-00.7599,+00.0000,+00.0000
4 3 0,-00.6458,-00.7599,-00.6570,-00.6570,+00.0000,+00.0000
4 4 0,-00.5100,-00.5100,-00.4833,-00.4913,+00.0000,+00.0000
4 5 0,-00.5100,+01.7656,+00.0000,+00.0000,+00.0000,+00.0000
5 1 0,-00.9718,+00.0000,-00.9596,+00.0000,+00.0000,+00.0000
5 2 0,-00.9176,+00.0000,-00.9176,-00.9176,+00.0000,+00.0000
5 3 0,-00.9418,+00.0000,-00.7672,-00.9176,+00.0000,+00.0000
5 4 0,-00.5100,+00.0000,+01.6889,-00.5100,+00.0000,+00.0000
5 5 0,+00.0000,+00.0000,+00.0000,+00.0000,+12.6328,+00.0000

State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 1,+00.0000,-00.9802,-00.9718,+00.0000,+00.0000,+00.0000
1 2 1,+00.0000,-00.9718,-00.9176,-00.9176,+00.0000,+00.0000
1 3 1,+00.0000,-00.7599,-00.8319,-00.8824,+00.0000,+00.0000
1 4 1,+00.0000,-00.6176,-00.6275,-00.6570,+00.0000,+00.0000
1 5 1,+00.0000,+00.3850,+00.0000,-00.3000,+00.0000,+00.0000
2 1 1,-00.9424,-00.9596,-00.9176,+00.0000,+00.0000,+00.0000
2 2 1,-00.9424,-00.9424,-00.9176,-00.9176,+00.0000,+00.0000
2 3 1,-00.8319,-00.8319,-00.7599,-00.9176,+00.0000,+00.0000
2 4 1,-00.6570,-00.6570,+00.3467,-00.6570,+00.0000,+00.0000
2 5 1,-00.6558,-00.7572,+00.0000,-00.6208,+00.0000,+12.4754
3 1 1,-00.8824,-00.9006,-00.8824,+00.0000,+00.0000,+00.0000
3 2 1,-00.8824,-00.8824,-00.8824,-00.8824,+00.0000,+00.0000
3 3 1,-00.9176,-00.9176,-00.9176,-00.9176,+00.0000,+00.0000
3 4 1,-00.8812,-00.8319,-00.8108,-00.8319,+00.0000,+00.0000
3 5 1,+00.9665,-00.6570,+00.0000,-00.7599,+00.0000,+00.0000
4 1 1,-00.7599,+00.0867,-00.7599,+00.0000,+00.0000,+00.0000
4 2 1,-00.6570,-00.5955,-00.5982,-00.6437,+00.0000,+00.0000
4 3 1,-00.5100,-00.5006,-00.8319,-00.5100,+00.0000,+00.0000
4 4 1,-00.9176,-00.6805,-00.7599,-00.7966,+00.0000,+00.0000
4 5 1,-00.8281,-00.8319,+00.0000,-00.8319,+00.0000,+00.0000
5 1 1,+00.0000,+00.0000,+00.0000,+00.0000,+00.0000,+11.9294
5 2 1,-00.5100,+00.0000,+00.0000,+01.6654,+00.0000,+00.0000
5 3 1,-00.4813,+00.0000,-00.5100,-00.5054,+00.0000,+12.6328
5 4 1,-00.8319,+00.0000,-00.6570,+02.0661,+00.0000,+00.0000
5 5 1,-00.9424,+00.0000,+00.0000,-00.6788,+00.0000,+00.0000

FullState(4 3 0 3 0 0 2 5 5)
Iteration: 300
Learning Rate: 0.3
Discount Rate: 0.3
Random Chance: 0.35
State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 0,+00.0000,+00.0000,+00.0000,+00.0000,+11.9294,+00.0000
1 2 0,+00.0000,-00.3000,-00.6570,+00.4634,+00.0000,+00.0000
1 3 0,+00.0000,-00.8829,-00.7599,-00.7182,+00.0000,+00.0000
1 4 0,+00.0000,-00.8824,-00.8824,-00.9424,+00.0000,+00.0000
1 5 0,+00.0000,-00.9718,+00.0000,-00.9424,+00.0000,+00.0000
2 1 0,+01.4884,-00.3000,-00.3000,+00.0000,+00.0000,+00.0000
2 2 0,-00.4683,-00.5075,-00.5100,-00.5134,+00.0000,+00.0000
2 3 0,-00.7599,-00.7541,-00.8319,-00.7599,+00.0000,+00.0000
2 4 0,-00.9424,-00.8681,-00.7599,-00.8319,+00.0000,+00.0000
2 5 0,-00.9718,-00.9596,+00.0000,-00.9596,+00.0000,+00.0000
3 1 0,-00.6395,-00.6570,-00.6320,+00.0000,+00.0000,+00.0000
3 2 0,-00.6570,-00.7599,-00.6903,-00.6570,+00.0000,+00.0000
3 3 0,-00.8818,-00.8980,-00.9170,-00.8937,+12.6328,+00.0000
3 4 0,-00.6570,-00.6570,-00.7599,-00.8047,+00.0000,+00.0000
3 5 0,-00.7599,-00.7652,+00.0000,-00.7599,+00.0000,+00.0000
4 1 0,-00.8824,-00.8824,-00.8824,+00.0000,+00.0000,+00.0000
4 2 0,-00.8679,-00.8319,-00.7599,-00.8319,+00.0000,+00.0000
4 3 0,-00.8264,-00.8319,-00.6570,-00.6570,+00.0000,+00.0000
4 4 0,-00.6570,-00.6570,-00.7244,-00.7507,+00.0000,+00.0000
4 5 0,-00.6570,-00.6746,+00.0000,-00.6570,+00.0000,+00.0000
5 1 0,-00.9718,+00.0000,-00.9596,+00.0000,+00.0000,+00.0000
5 2 0,-00.9176,+00.0000,-00.9176,-00.9176,+00.0000,+00.0000
5 3 0,-00.9418,+00.0000,-00.8370,-00.9176,+00.0000,+00.0000
5 4 0,-00.8319,+00.0000,-00.5481,-00.5100,+00.0000,+00.0000
5 5 0,-00.8007,+00.0000,+00.0000,-00.8279,+12.6328,+00.0000

State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 1,+00.0000,-00.9862,-00.9802,+00.0000,+00.0000,+00.0000
1 2 1,+00.0000,-00.9802,-00.9596,-00.9176,+00.0000,+00.0000
1 3 1,+00.0000,-00.8319,-00.8319,-00.9176,+00.0000,+00.0000
1 4 1,+00.0000,-00.7011,-00.6275,-00.6570,+00.0000,+00.0000
1 5 1,+00.0000,+00.3850,+00.0000,-00.3000,+00.0000,+00.0000
2 1 1,-00.9596,-00.9718,-00.9596,+00.0000,+00.0000,+00.0000
2 2 1,-00.9596,-00.9596,-00.9596,-00.9596,+00.0000,+00.0000
2 3 1,-00.8319,-00.8319,-00.8007,-00.9596,+00.0000,+00.0000
2 4 1,-00.7599,-00.6570,+01.0655,-00.6570,+00.0000,+00.0000
2 5 1,-00.6558,-00.7572,+00.0000,-00.6208,+00.0000,+12.6328
3 1 1,-00.9176,-00.9006,-00.9176,+00.0000,+00.0000,+00.0000
3 2 1,-00.9176,-00.8824,-00.8824,-00.9176,+00.0000,+00.0000
3 3 1,-00.9176,-00.9176,-00.9176,-00.9176,+00.0000,+00.0000
3 4 1,-00.8812,-00.8319,-00.8108,-00.8319,+00.0000,+00.0000
3 5 1,+00.9665,-00.6570,+00.0000,-00.7599,+00.0000,+00.0000
4 1 1,-00.7599,+00.0867,-00.7599,+00.0000,+00.0000,+00.0000
4 2 1,-00.6570,-00.5955,-00.5982,-00.6437,+00.0000,+00.0000
4 3 1,-00.5100,-00.5006,-00.8319,-00.5100,+00.0000,+00.0000
4 4 1,-00.9176,-00.6805,-00.7599,-00.7966,+00.0000,+00.0000
4 5 1,-00.8281,-00.8319,+00.0000,-00.8319,+00.0000,+00.0000
5 1 1,+00.0000,+00.0000,+00.0000,+00.0000,+00.0000,+11.9294
5 2 1,-00.5100,+00.0000,+00.0000,+01.6654,+00.0000,+00.0000
5 3 1,-00.4813,+00.0000,-00.5100,-00.5054,+00.0000,+12.6328
5 4 1,-00.8319,+00.0000,-00.6570,+02.0661,+00.0000,+00.0000
5 5 1,-00.9424,+00.0000,+00.0000,-00.6788,+00.0000,+00.0000

FullState(5 2 0 2 0 0 3 5 5)
Iteration: 400
Learning Rate: 0.3
Discount Rate: 0.3
Random Chance: 0.35
State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 0,+00.0000,+00.0000,+00.0000,+00.0000,+12.2506,+00.0000
1 2 0,+00.0000,-00.5100,-00.7599,+01.0980,+00.0000,+00.0000
1 3 0,+00.0000,-00.8829,-00.8319,-00.7910,+00.0000,+00.0000
1 4 0,+00.0000,-00.9596,-00.8824,-00.9424,+00.0000,+00.0000
1 5 0,+00.0000,-00.9802,+00.0000,-00.9596,+00.0000,+00.0000
2 1 0,+01.4884,-00.3000,-00.3000,+00.0000,+00.0000,+00.0000
2 2 0,-00.5290,-00.6552,-00.6570,-00.5134,+00.0000,+00.0000
2 3 0,-00.8824,-00.8795,-00.8319,-00.8319,+00.0000,+00.0000
2 4 0,-00.9596,-00.9077,-00.9176,-00.9176,+00.0000,+00.0000
2 5 0,-00.9862,-00.9802,+00.0000,-00.9802,+00.0000,+00.0000
3 1 0,-00.6395,-00.6570,-00.7424,+00.0000,+00.0000,+00.0000
3 2 0,-00.7599,-00.9176,-00.6903,-00.6570,+00.0000,+00.0000
3 3 0,-00.9421,-00.8980,-00.9170,-00.9256,+12.6328,+00.0000
3 4 0,-00.8319,-00.8319,-00.8319,-00.8633,+00.0000,+00.0000
3 5 0,-00.8824,-00.8356,+00.0000,-00.8824,+00.0000,+00.0000
4 1 0,-00.9176,-00.9176,-00.9176,+00.0000,+00.0000,+00.0000
4 2 0,-00.9075,-00.9176,-00.9176,-00.9176,+00.0000,+00.0000
4 3 0,-00.8264,-00.8824,-00.8824,-00.8319,+00.0000,+00.0000
4 4 0,-00.8824,-00.8319,-00.8071,-00.8255,+00.0000,+00.0000
4 5 0,-00.8319,-00.6746,+00.0000,-00.7599,+00.0000,+00.0000
5 1 0,-00.9802,+00.0000,-00.9718,+00.0000,+00.0000,+00.0000
5 2 0,-00.9596,+00.0000,-00.9176,-00.9176,+00.0000,+00.0000
5 3 0,-00.9592,+00.0000,-00.8859,-00.9176,+00.0000,+00.0000
5 4 0,-00.8824,+00.0000,-00.6837,-00.6570,+00.0000,+00.0000
5 5 0,-00.8605,+00.0000,+00.0000,-00.8279,+12.6328,+00.0000

State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 1,+00.0000,-00.9903,-00.9862,+00.0000,+00.0000,+00.0000
1 2 1,+00.0000,-00.9862,-00.9596,-00.9176,+00.0000,+00.0000
1 3 1,+00.0000,-00.8319,-00.8319,-00.9176,+00.0000,+00.0000
1 4 1,+00.0000,-00.7011,-00.6275,-00.6570,+00.0000,+00.0000
1 5 1,+00.0000,+00.3850,+00.0000,-00.3000,+00.0000,+00.0000
2 1 1,-00.9718,-00.9718,-00.9596,+00.0000,+00.0000,+00.0000
2 2 1,-00.9596,-00.9718,-00.9596,-00.9596,+00.0000,+00.0000
2 3 1,-00.8319,-00.8319,-00.8007,-00.9596,+00.0000,+00.0000
2 4 1,-00.7599,-00.6570,+01.0655,-00.6570,+00.0000,+00.0000
2 5 1,-00.6558,-00.7572,+00.0000,-00.6208,+00.0000,+12.6328
3 1 1,-00.9176,-00.9006,-00.9176,+00.0000,+00.0000,+00.0000
3 2 1,-00.9176,-00.9176,-00.8824,-00.9176,+00.0000,+00.0000
3 3 1,-00.9176,-00.9176,-00.9176,-00.9176,+00.0000,+00.0000
3 4 1,-00.8812,-00.8319,-00.8108,-00.8319,+00.0000,+00.0000
3 5 1,+00.9665,-00.6570,+00.0000,-00.7599,+00.0000,+00.0000
4 1 1,-00.7599,+00.0867,-00.7599,+00.0000,+00.0000,+00.0000
4 2 1,-00.6570,-00.5670,-00.5982,-00.6437,+00.0000,+00.0000
4 3 1,-00.5100,-00.5006,-00.8319,-00.5100,+00.0000,+00.0000
4 4 1,-00.9176,-00.6805,-00.7599,-00.7966,+00.0000,+00.0000
4 5 1,-00.8281,-00.8319,+00.0000,-00.8319,+00.0000,+00.0000
5 1 1,+00.0000,+00.0000,+00.0000,+00.0000,+00.0000,+12.2506
5 2 1,-00.5100,+00.0000,-00.3000,+01.9394,+00.0000,+00.0000
5 3 1,-00.4813,+00.0000,-00.5100,-00.5039,+00.0000,+12.6328
5 4 1,-00.8319,+00.0000,-00.6570,+02.0661,+00.0000,+00.0000
5 5 1,-00.9424,+00.0000,+00.0000,-00.6788,+00.0000,+00.0000

FullState(1 1 1 0 0 0 4 5 5)
Iteration: 500
Learning Rate: 0.3
Discount Rate: 0.3
Random Chance: 0.35
State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 0,+00.0000,+00.0000,+00.0000,+00.0000,+12.6328,+00.0000
1 2 0,+00.0000,-00.5100,-00.7599,+01.0980,+00.0000,+00.0000
1 3 0,+00.0000,-00.8829,-00.8319,-00.7910,+00.0000,+00.0000
1 4 0,+00.0000,-00.9596,-00.8824,-00.9424,+00.0000,+00.0000
1 5 0,+00.0000,-00.9802,+00.0000,-00.9596,+00.0000,+00.0000
2 1 0,+02.1139,-00.5100,-00.3000,+00.0000,+00.0000,+00.0000
2 2 0,-00.5290,-00.6552,-00.6570,-00.5134,+00.0000,+00.0000
2 3 0,-00.8824,-00.8795,-00.8319,-00.8319,+00.0000,+00.0000
2 4 0,-00.9596,-00.9077,-00.9176,-00.9176,+00.0000,+00.0000
2 5 0,-00.9862,-00.9802,+00.0000,-00.9802,+00.0000,+00.0000
3 1 0,-00.5285,-00.6570,-00.8197,+00.0000,+00.0000,+00.0000
3 2 0,-00.7599,-00.9176,-00.6903,-00.8319,+00.0000,+00.0000
3 3 0,-00.9421,-00.8980,-00.9170,-00.9256,+12.6328,+00.0000
3 4 0,-00.8319,-00.8319,-00.8319,-00.8633,+00.0000,+00.0000
3 5 0,-00.8824,-00.8356,+00.0000,-00.8824,+00.0000,+00.0000
4 1 0,-00.9424,-00.9176,-00.9176,+00.0000,+00.0000,+00.0000
4 2 0,-00.9353,-00.9176,-00.9176,-00.9176,+00.0000,+00.0000
4 3 0,-00.8264,-00.8824,-00.8824,-00.8319,+00.0000,+00.0000
4 4 0,-00.8824,-00.8319,-00.8071,-00.8255,+00.0000,+00.0000
4 5 0,-00.8319,-00.6746,+00.0000,-00.7599,+00.0000,+00.0000
5 1 0,-00.9862,+00.0000,-00.9862,+00.0000,+00.0000,+00.0000
5 2 0,-00.9718,+00.0000,-00.9596,-00.9596,+00.0000,+00.0000
5 3 0,-00.9592,+00.0000,-00.9441,-00.9596,+00.0000,+00.0000
5 4 0,-00.8824,+00.0000,-00.7786,-00.8319,+00.0000,+00.0000
5 5 0,-00.8605,+00.0000,+00.0000,-00.8796,+12.6328,+00.0000

State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 1,+00.0000,-00.9967,-00.9967,+00.0000,+00.0000,+00.0000
1 2 1,+00.0000,-00.9903,-00.9718,-00.9718,+00.0000,+00.0000
1 3 1,+00.0000,-00.8824,-00.8824,-00.9176,+00.0000,+00.0000
1 4 1,+00.0000,-00.7908,-00.7392,-00.7599,+00.0000,+00.0000
1 5 1,+00.0000,-00.5250,+00.0000,-00.6570,+00.0000,+00.0000
2 1 1,-00.9903,-00.9718,-00.9718,+00.0000,+00.0000,+00.0000
2 2 1,-00.9718,-00.9718,-00.9718,-00.9718,+00.0000,+00.0000
2 3 1,-00.8319,-00.8319,-00.8352,-00.9718,+00.0000,+00.0000
2 4 1,-00.7599,-00.7599,-00.7570,-00.7599,+00.0000,+00.0000
2 5 1,-00.9055,-00.9487,+00.0000,-00.9263,+00.0000,+12.6328
3 1 1,-00.9176,-00.9006,-00.9176,+00.0000,+00.0000,+00.0000
3 2 1,-00.9176,-00.9176,-00.8824,-00.9176,+00.0000,+00.0000
3 3 1,-00.9176,-00.9176,-00.9176,-00.9176,+00.0000,+00.0000
3 4 1,-00.8812,-00.8319,-00.8676,-00.8319,+00.0000,+00.0000
3 5 1,-00.7686,-00.8319,+00.0000,-00.7599,+00.0000,+00.0000
4 1 1,-00.7599,+00.0867,-00.7599,+00.0000,+00.0000,+00.0000
4 2 1,-00.6570,-00.5670,-00.5982,-00.6437,+00.0000,+00.0000
4 3 1,-00.5100,-00.5006,-00.8319,-00.5100,+00.0000,+00.0000
4 4 1,-00.9176,-00.6805,-00.7599,-00.7966,+00.0000,+00.0000
4 5 1,-00.8797,-00.8824,+00.0000,-00.8319,+00.0000,+00.0000
5 1 1,+00.0000,+00.0000,+00.0000,+00.0000,+00.0000,+12.4754
5 2 1,-00.5100,+00.0000,-00.3000,+02.1601,+00.0000,+00.0000
5 3 1,-00.4813,+00.0000,-00.5100,-00.4782,+00.0000,+12.6328
5 4 1,-00.8319,+00.0000,-00.6570,+01.1463,+00.0000,+00.0000
5 5 1,-00.9424,+00.0000,+00.0000,-00.5892,+00.0000,+00.0000

FullState(5 1 0 0 0 0 5 5 5)
Iteration: 531
Learning Rate: 0.3
Discount Rate: 0.3
Random Chance: 0.35
State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 0,+00.0000,+00.0000,+00.0000,+00.0000,+12.6328,+00.0000
1 2 0,+00.0000,-00.5100,-00.7599,+01.0980,+00.0000,+00.0000
1 3 0,+00.0000,-00.8829,-00.8319,-00.7910,+00.0000,+00.0000
1 4 0,+00.0000,-00.9596,-00.8824,-00.9424,+00.0000,+00.0000
1 5 0,+00.0000,-00.9802,+00.0000,-00.9596,+00.0000,+00.0000
2 1 0,+02.1139,-00.5100,-00.3000,+00.0000,+00.0000,+00.0000
2 2 0,-00.5290,-00.6552,-00.6570,-00.5134,+00.0000,+00.0000
2 3 0,-00.8824,-00.8795,-00.8319,-00.8319,+00.0000,+00.0000
2 4 0,-00.9596,-00.9077,-00.9176,-00.9176,+00.0000,+00.0000
2 5 0,-00.9862,-00.9802,+00.0000,-00.9802,+00.0000,+00.0000
3 1 0,-00.5285,-00.6570,-00.8197,+00.0000,+00.0000,+00.0000
3 2 0,-00.7599,-00.9176,-00.6903,-00.8319,+00.0000,+00.0000
3 3 0,-00.9421,-00.8980,-00.9170,-00.9256,+12.6328,+00.0000
3 4 0,-00.8319,-00.8319,-00.8319,-00.8633,+00.0000,+00.0000
3 5 0,-00.8824,-00.8356,+00.0000,-00.8824,+00.0000,+00.0000
4 1 0,-00.9424,-00.9176,-00.9176,+00.0000,+00.0000,+00.0000
4 2 0,-00.9353,-00.9176,-00.9176,-00.9176,+00.0000,+00.0000
4 3 0,-00.8264,-00.8824,-00.8824,-00.8319,+00.0000,+00.0000
4 4 0,-00.8824,-00.8319,-00.8071,-00.8255,+00.0000,+00.0000
4 5 0,-00.8319,-00.6746,+00.0000,-00.7599,+00.0000,+00.0000
5 1 0,-00.9862,+00.0000,-00.9862,+00.0000,+00.0000,+00.0000
5 2 0,-00.9718,+00.0000,-00.9596,-00.9596,+00.0000,+00.0000
5 3 0,-00.9592,+00.0000,-00.9441,-00.9596,+00.0000,+00.0000
5 4 0,-00.8824,+00.0000,-00.7786,-00.8319,+00.0000,+00.0000
5 5 0,-00.8605,+00.0000,+00.0000,-00.8796,+12.6328,+00.0000

State, NORTH, SOUTH, EAST, WEST, PICKUP, DROPOFF
1 1 1,+00.0000,-00.9984,-00.9977,+00.0000,+00.0000,+00.0000
1 2 1,+00.0000,-00.9903,-00.9802,-00.9802,+00.0000,+00.0000
1 3 1,+00.0000,-00.9176,-00.9424,-00.9176,+00.0000,+00.0000
1 4 1,+00.0000,-00.8536,-00.8175,-00.8319,+00.0000,+00.0000
1 5 1,+00.0000,-00.5250,+00.0000,-00.7599,+00.0000,+00.0000
2 1 1,-00.9932,-00.9802,-00.9802,+00.0000,+00.0000,+00.0000
2 2 1,-00.9802,-00.9802,-00.9718,-00.9802,+00.0000,+00.0000
2 3 1,-00.8824,-00.8824,-00.8352,-00.9802,+00.0000,+00.0000
2 4 1,-00.7599,-00.7599,-00.7570,-00.8319,+00.0000,+00.0000
2 5 1,-00.9055,-00.9487,+00.0000,-00.9263,+00.0000,+12.6328
3 1 1,-00.9176,-00.9226,-00.9176,+00.0000,+00.0000,+00.0000
3 2 1,-00.9424,-00.9176,-00.9176,-00.9176,+00.0000,+00.0000
3 3 1,-00.9424,-00.9424,-00.9176,-00.9424,+00.0000,+00.0000
3 4 1,-00.8812,-00.8319,-00.8676,-00.8319,+00.0000,+00.0000
3 5 1,-00.7686,-00.8319,+00.0000,-00.7599,+00.0000,+00.0000
4 1 1,-00.7599,+00.8835,-00.7599,+00.0000,+00.0000,+00.0000
4 2 1,-00.6570,-00.5670,-00.5982,-00.6437,+00.0000,+00.0000
4 3 1,-00.6570,-00.5006,-00.8319,-00.5100,+00.0000,+00.0000
4 4 1,-00.9176,-00.6805,-00.7599,-00.7966,+00.0000,+00.0000
4 5 1,-00.8797,-00.8824,+00.0000,-00.8319,+00.0000,+00.0000
5 1 1,+00.0000,+00.0000,+00.0000,+00.0000,+00.0000,+12.6328
5 2 1,-00.5100,+00.0000,-00.3000,+02.1601,+00.0000,+00.0000
5 3 1,-00.4813,+00.0000,-00.5100,-00.4782,+00.0000,+12.6328
5 4 1,-00.8319,+00.0000,-00.6570,+01.1463,+00.0000,+00.0000
5 5 1,-00.9424,+00.0000,+00.0000,-00.5892,+00.0000,+00.0000

